name,port,protocol
copy,8445,TCP
copy-disc,8445,UDP
npmp,8450,TCP
npmp,8450,UDP
nexentamv,8457,TCP
,8457,UDP
cisco-avp,8470,TCP
,8470,UDP
pim-port,8471,TCP
pim-port,8471,SCTP
,8471,UDP
otv,8472,TCP
otv,8472,UDP
vp2p,8473,TCP
vp2p,8473,UDP
noteshare,8474,TCP
noteshare,8474,UDP
fmtp,8500,TCP
fmtp,8500,UDP
cmtp-mgt,8501,TCP
cmtp-av,8501,UDP
ftnmtp,8502,TCP
,8502,UDP
lsp-self-ping,8503,UDP
,8503,TCP
rtsp-alt,8554,TCP
rtsp-alt,8554,UDP
d-fence,8555,TCP
d-fence,8555,UDP
dof-tunnel,8567,TCP
dof-tunnel,8567,UDP
asterix,8600,TCP
asterix,8600,UDP
,8609,TCP
canon-cpp-disc,8609,UDP
canon-mfnp,8610,TCP
canon-mfnp,8610,UDP
canon-bjnp1,8611,TCP
canon-bjnp1,8611,UDP
canon-bjnp2,8612,TCP
canon-bjnp2,8612,UDP
canon-bjnp3,8613,TCP
canon-bjnp3,8613,UDP
canon-bjnp4,8614,TCP
canon-bjnp4,8614,UDP
imink,8615,TCP
,8615,UDP
monetra,8665,TCP
,8665,UDP
monetra-admin,8666,TCP
,8666,UDP
msi-cps-rm,8675,TCP
msi-cps-rm-disc,8675,UDP
sun-as-jmxrmi,8686,TCP
sun-as-jmxrmi,8686,UDP
openremote-ctrl,8688,TCP
,8688,UDP
vnyx,8699,TCP
,8699,UDP
nvc,8711,TCP
,8711,UDP
,8732,TCP
dtp-net,8732,UDP
ibus,8733,TCP
ibus,8733,UDP
dey-keyneg,8750,TCP
,8750,UDP
mc-appserver,8763,TCP
mc-appserver,8763,UDP
openqueue,8764,TCP
openqueue,8764,UDP
ultraseek-http,8765,TCP
ultraseek-http,8765,UDP
amcs,8766,TCP
amcs,8766,UDP
dpap,8770,TCP
dpap,8770,UDP
uec,8778,TCP
,8778,UDP
msgclnt,8786,TCP
msgclnt,8786,UDP
msgsrvr,8787,TCP
msgsrvr,8787,UDP
acd-pm,8793,TCP
acd-pm,8793,UDP
sunwebadmin,8800,TCP
sunwebadmin,8800,UDP
truecm,8804,TCP
truecm,8804,UDP
dxspider,8873,TCP
dxspider,8873,UDP
cddbp-alt,8880,TCP
cddbp-alt,8880,UDP
galaxy4d,8881,TCP
,8881,UDP
secure-mqtt,8883,TCP
secure-mqtt,8883,UDP
ddi-tcp-1,8888,TCP
ddi-udp-1,8888,UDP
ddi-tcp-2,8889,TCP
ddi-udp-2,8889,UDP
ddi-tcp-3,8890,TCP
ddi-udp-3,8890,UDP
ddi-tcp-4,8891,TCP
ddi-udp-4,8891,UDP
ddi-tcp-5,8892,TCP
ddi-udp-5,8892,UDP
ddi-tcp-6,8893,TCP
ddi-udp-6,8893,UDP
ddi-tcp-7,8894,TCP
ddi-udp-7,8894,UDP
ospf-lite,8899,TCP
ospf-lite,8899,UDP
jmb-cds1,8900,TCP
jmb-cds1,8900,UDP
jmb-cds2,8901,TCP
jmb-cds2,8901,UDP
manyone-http,8910,TCP
manyone-http,8910,UDP
manyone-xml,8911,TCP
manyone-xml,8911,UDP
wcbackup,8912,TCP
wcbackup,8912,UDP
dragonfly,8913,TCP
dragonfly,8913,UDP
twds,8937,TCP
,8937,UDP
ub-dns-control,8953,TCP
,8953,UDP
cumulus-admin,8954,TCP
cumulus-admin,8954,UDP
nod-provider,8980,TCP
nod-provider,8980,UDP
nod-client,8981,UDP
,8981,TCP
sunwebadmins,8989,TCP
sunwebadmins,8989,UDP
http-wmap,8990,TCP
http-wmap,8990,UDP
https-wmap,8991,TCP
https-wmap,8991,UDP
oracle-ms-ens,8997,TCP
,8997,UDP
canto-roboflow,8998,TCP
,8998,UDP
bctp,8999,TCP
bctp,8999,UDP
cslistener,9000,TCP
cslistener,9000,UDP
etlservicemgr,9001,TCP
etlservicemgr,9001,UDP
dynamid,9002,TCP
dynamid,9002,UDP
golem,9005,TCP
,9005,UDP
,9007,TCP
ogs-client,9007,UDP
ogs-server,9008,TCP
,9008,UDP
pichat,9009,TCP
pichat,9009,UDP
sdr,9010,TCP
,9010,UDP
tambora,9020,TCP
tambora,9020,UDP
panagolin-ident,9021,TCP
panagolin-ident,9021,UDP
paragent,9022,TCP
paragent,9022,UDP
swa-1,9023,TCP
swa-1,9023,UDP
swa-2,9024,TCP
swa-2,9024,UDP
swa-3,9025,TCP
swa-3,9025,UDP
swa-4,9026,TCP
swa-4,9026,UDP
versiera,9050,TCP
,9050,UDP
fio-cmgmt,9051,TCP
,9051,UDP
glrpc,9080,TCP
glrpc,9080,UDP
lcs-ap,9082,SCTP
emc-pp-mgmtsvc,9083,TCP
,9083,UDP
aurora,9084,TCP
aurora,9084,UDP
aurora,9084,SCTP
ibm-rsyscon,9085,TCP
ibm-rsyscon,9085,UDP
net2display,9086,TCP
net2display,9086,UDP
classic,9087,TCP
classic,9087,UDP
sqlexec,9088,TCP
sqlexec,9088,UDP
sqlexec-ssl,9089,TCP
sqlexec-ssl,9089,UDP
websm,9090,TCP
websm,9090,UDP
xmltec-xmlmail,9091,TCP
xmltec-xmlmail,9091,UDP
XmlIpcRegSvc,9092,TCP
XmlIpcRegSvc,9092,UDP
copycat,9093,TCP
,9093,UDP
hp-pdl-datastr,9100,TCP
hp-pdl-datastr,9100,UDP
pdl-datastream,9100,TCP
pdl-datastream,9100,UDP
bacula-dir,9101,TCP
bacula-dir,9101,UDP
bacula-fd,9102,TCP
bacula-fd,9102,UDP
bacula-sd,9103,TCP
bacula-sd,9103,UDP
peerwire,9104,TCP
peerwire,9104,UDP
xadmin,9105,TCP
xadmin,9105,UDP
astergate,9106,TCP
astergate-disc,9106,UDP
astergatefax,9107,TCP
,9107,UDP
mxit,9119,TCP
mxit,9119,UDP
grcmp,9122,TCP
,9122,UDP
grcp,9123,TCP
,9123,UDP
dddp,9131,TCP
dddp,9131,UDP
apani1,9160,TCP
apani1,9160,UDP
apani2,9161,TCP
apani2,9161,UDP
apani3,9162,TCP
apani3,9162,UDP
apani4,9163,TCP
apani4,9163,UDP
apani5,9164,TCP
apani5,9164,UDP
sun-as-jpda,9191,TCP
sun-as-jpda,9191,UDP
wap-wsp,9200,TCP
wap-wsp,9200,UDP
wap-wsp-wtp,9201,TCP
wap-wsp-wtp,9201,UDP
wap-wsp-s,9202,TCP
wap-wsp-s,9202,UDP
wap-wsp-wtp-s,9203,TCP
wap-wsp-wtp-s,9203,UDP
wap-vcard,9204,TCP
wap-vcard,9204,UDP
wap-vcal,9205,TCP
wap-vcal,9205,UDP
wap-vcard-s,9206,TCP
wap-vcard-s,9206,UDP
wap-vcal-s,9207,TCP
wap-vcal-s,9207,UDP
rjcdb-vcards,9208,TCP
rjcdb-vcards,9208,UDP
almobile-system,9209,TCP
almobile-system,9209,UDP
oma-mlp,9210,TCP
oma-mlp,9210,UDP
oma-mlp-s,9211,TCP
oma-mlp-s,9211,UDP
serverviewdbms,9212,TCP
serverviewdbms,9212,UDP
serverstart,9213,TCP
serverstart,9213,UDP
ipdcesgbs,9214,TCP
ipdcesgbs,9214,UDP
insis,9215,TCP
insis,9215,UDP
acme,9216,TCP
acme,9216,UDP
fsc-port,9217,TCP
fsc-port,9217,UDP
teamcoherence,9222,TCP
teamcoherence,9222,UDP
mon,9255,TCP
mon,9255,UDP
traingpsdata,9277,UDP
,9277,TCP
pegasus,9278,TCP
pegasus,9278,UDP
pegasus-ctl,9279,TCP
pegasus-ctl,9279,UDP
pgps,9280,TCP
pgps,9280,UDP
swtp-port1,9281,TCP
swtp-port1,9281,UDP
swtp-port2,9282,TCP
swtp-port2,9282,UDP
callwaveiam,9283,TCP
callwaveiam,9283,UDP
visd,9284,TCP
visd,9284,UDP
n2h2server,9285,TCP
n2h2server,9285,UDP
,9286,TCP
n2receive,9286,UDP
cumulus,9287,TCP
cumulus,9287,UDP
armtechdaemon,9292,TCP
armtechdaemon,9292,UDP
storview,9293,TCP
storview,9293,UDP
armcenterhttp,9294,TCP
armcenterhttp,9294,UDP
armcenterhttps,9295,TCP
armcenterhttps,9295,UDP
vrace,9300,TCP
vrace,9300,UDP
sphinxql,9306,TCP
,9306,UDP
sphinxapi,9312,TCP
,9312,UDP
secure-ts,9318,TCP
secure-ts,9318,UDP
guibase,9321,TCP
guibase,9321,UDP
mpidcmgr,9343,TCP
mpidcmgr,9343,UDP
mphlpdmc,9344,TCP
mphlpdmc,9344,UDP
rancher,9345,TCP
,9345,UDP
ctechlicensing,9346,TCP
ctechlicensing,9346,UDP
fjdmimgr,9374,TCP
fjdmimgr,9374,UDP
boxp,9380,TCP
boxp,9380,UDP
d2dconfig,9387,TCP
,9387,UDP
d2ddatatrans,9388,TCP
,9388,UDP
adws,9389,TCP
,9389,UDP
otp,9390,TCP
,9390,UDP
fjinvmgr,9396,TCP
fjinvmgr,9396,UDP
mpidcagt,9397,TCP
mpidcagt,9397,UDP
sec-t4net-srv,9400,TCP
sec-t4net-srv,9400,UDP
sec-t4net-clt,9401,TCP
sec-t4net-clt,9401,UDP
sec-pc2fax-srv,9402,TCP
sec-pc2fax-srv,9402,UDP
git,9418,TCP
git,9418,UDP
tungsten-https,9443,TCP
tungsten-https,9443,UDP
wso2esb-console,9444,TCP
wso2esb-console,9444,UDP
mindarray-ca,9445,TCP
,9445,UDP
sntlkeyssrvr,9450,TCP
sntlkeyssrvr,9450,UDP
ismserver,9500,TCP
ismserver,9500,UDP
,9522,TCP
sma-spw,9522,UDP
mngsuite,9535,TCP
mngsuite,9535,UDP
laes-bf,9536,TCP
laes-bf,9536,UDP
trispen-sra,9555,TCP
trispen-sra,9555,UDP
ldgateway,9592,TCP
ldgateway,9592,UDP
cba8,9593,TCP
cba8,9593,UDP
msgsys,9594,TCP
msgsys,9594,UDP
pds,9595,TCP
pds,9595,UDP
mercury-disc,9596,TCP
mercury-disc,9596,UDP
pd-admin,9597,TCP
pd-admin,9597,UDP
vscp,9598,TCP
vscp,9598,UDP
robix,9599,TCP
robix,9599,UDP
micromuse-ncpw,9600,TCP
micromuse-ncpw,9600,UDP
streamcomm-ds,9612,TCP
streamcomm-ds,9612,UDP
iadt-tls,9614,TCP
,9614,UDP
erunbook-agent,9616,TCP
erunbook_agent,9616,TCP
,9616,UDP
erunbook-server,9617,TCP
erunbook_server,9617,TCP
,9617,UDP
condor,9618,TCP
condor,9618,UDP
odbcpathway,9628,TCP
odbcpathway,9628,UDP
uniport,9629,TCP
uniport,9629,UDP
peoctlr,9630,TCP
,9630,UDP
peocoll,9631,TCP
,9631,UDP
,9632,TCP
mc-comm,9632,UDP
pqsflows,9640,TCP
,9640,UDP
zoomcp,9666,TCP
,9666,UDP
xmms2,9667,TCP
xmms2,9667,UDP
tec5-sdctp,9668,TCP
tec5-sdctp,9668,UDP
client-wakeup,9694,TCP
client-wakeup,9694,UDP
ccnx,9695,TCP
ccnx,9695,UDP
board-roar,9700,TCP
board-roar,9700,UDP
l5nas-parchan,9747,TCP
l5nas-parchan,9747,UDP
board-voip,9750,TCP
board-voip,9750,UDP
rasadv,9753,TCP
rasadv,9753,UDP
tungsten-http,9762,TCP
tungsten-http,9762,UDP
davsrc,9800,TCP
davsrc,9800,UDP
sstp-2,9801,TCP
sstp-2,9801,UDP
davsrcs,9802,TCP
davsrcs,9802,UDP
sapv1,9875,TCP
sapv1,9875,UDP
sd,9876,TCP
kca-service,9878,UDP
,9878,TCP
cyborg-systems,9888,TCP
cyborg-systems,9888,UDP
gt-proxy,9889,TCP
gt-proxy,9889,UDP
monkeycom,9898,TCP
monkeycom,9898,UDP
,9899,TCP
sctp-tunneling,9899,UDP
iua,9900,TCP
iua,9900,UDP
iua,9900,SCTP
enrp,9901,UDP
enrp-sctp,9901,SCTP
enrp-sctp-tls,9902,SCTP
,9903,TCP
multicast-ping,9903,UDP
domaintime,9909,TCP
domaintime,9909,UDP
sype-transport,9911,TCP
sype-transport,9911,UDP
xybrid-cloud,9925,TCP
,9925,UDP
apc-9950,9950,TCP
apc-9950,9950,UDP
apc-9951,9951,TCP
apc-9951,9951,UDP
apc-9952,9952,TCP
apc-9952,9952,UDP
acis,9953,TCP
acis,9953,UDP
hinp,9954,TCP
,9954,UDP
alljoyn-stm,9955,TCP
alljoyn-mcm,9955,UDP
,9956,TCP
alljoyn,9956,UDP
odnsp,9966,TCP
odnsp,9966,UDP
xybrid-rt,9978,TCP
,9978,UDP
dsm-scm-target,9987,TCP
dsm-scm-target,9987,UDP
nsesrvr,9988,TCP
,9988,UDP
osm-appsrvr,9990,TCP
osm-appsrvr,9990,UDP
osm-oev,9991,TCP
osm-oev,9991,UDP
palace-1,9992,TCP
palace-1,9992,UDP
palace-2,9993,TCP
palace-2,9993,UDP
palace-3,9994,TCP
palace-3,9994,UDP
palace-4,9995,TCP
palace-4,9995,UDP
palace-5,9996,TCP
palace-5,9996,UDP
palace-6,9997,TCP
palace-6,9997,UDP
distinct32,9998,TCP
distinct32,9998,UDP
distinct,9999,TCP
distinct,9999,UDP
ndmp,10000,TCP
ndmp,10000,UDP
scp-config,10001,TCP
scp-config,10001,UDP
documentum,10002,TCP
documentum,10002,UDP
documentum-s,10003,TCP
documentum_s,10003,TCP
documentum-s,10003,UDP
documentum_s,10003,UDP
emcrmirccd,10004,TCP
,10004,UDP
emcrmird,10005,TCP
,10005,UDP
netapp-sync,10006,TCP
,10006,UDP
mvs-capacity,10007,TCP
mvs-capacity,10007,UDP
octopus,10008,TCP
octopus,10008,UDP
swdtp-sv,10009,TCP
swdtp-sv,10009,UDP
rxapi,10010,TCP
,10010,UDP
zabbix-agent,10050,TCP
zabbix-agent,10050,UDP
zabbix-trapper,10051,TCP
zabbix-trapper,10051,UDP
qptlmd,10055,TCP
,10055,UDP
amanda,10080,TCP
amanda,10080,UDP
famdc,10081,TCP
famdc,10081,UDP
itap-ddtp,10100,TCP
itap-ddtp,10100,UDP
ezmeeting-2,10101,TCP
ezmeeting-2,10101,UDP
ezproxy-2,10102,TCP
ezproxy-2,10102,UDP
ezrelay,10103,TCP
ezrelay,10103,UDP
swdtp,10104,TCP
swdtp,10104,UDP
bctp-server,10107,TCP
bctp-server,10107,UDP
nmea-0183,10110,TCP
nmea-0183,10110,UDP
,10111,TCP
nmea-onenet,10111,UDP
netiq-endpoint,10113,TCP
netiq-endpoint,10113,UDP
netiq-qcheck,10114,TCP
netiq-qcheck,10114,UDP
netiq-endpt,10115,TCP
netiq-endpt,10115,UDP
netiq-voipa,10116,TCP
netiq-voipa,10116,UDP
iqrm,10117,TCP
iqrm,10117,UDP
cimple,10125,TCP
,10125,UDP
bmc-perf-sd,10128,TCP
bmc-perf-sd,10128,UDP
bmc-gms,10129,TCP
,10129,UDP
qb-db-server,10160,TCP
qb-db-server,10160,UDP
snmptls,10161,TCP
snmpdtls,10161,UDP
snmptls-trap,10162,TCP
snmpdtls-trap,10162,UDP
trisoap,10200,TCP
trisoap,10200,UDP
rsms,10201,TCP
rscs,10201,UDP
apollo-relay,10252,TCP
apollo-relay,10252,UDP
eapol-relay,10253,UDP
,10253,TCP
axis-wimp-port,10260,TCP
axis-wimp-port,10260,UDP
blocks,10288,TCP
blocks,10288,UDP
cosir,10321,TCP
,10321,UDP
bngsync,10439,UDP
,10439,TCP
,10500,TCP
hip-nat-t,10500,UDP
MOS-lower,10540,TCP
MOS-lower,10540,UDP
MOS-upper,10541,TCP
MOS-upper,10541,UDP
MOS-aux,10542,TCP
MOS-aux,10542,UDP
MOS-soap,10543,TCP
MOS-soap,10543,UDP
MOS-soap-opt,10544,TCP
MOS-soap-opt,10544,UDP
serverdocs,10548,TCP
,10548,UDP
printopia,10631,TCP
,10631,UDP
gap,10800,TCP
gap,10800,UDP
lpdg,10805,TCP
lpdg,10805,UDP
nbd,10809,TCP
,10809,UDP
,10810,TCP
nmc-disc,10810,UDP
helix,10860,TCP
helix,10860,UDP
bveapi,10880,TCP
bveapi,10880,UDP
octopustentacle,10933,TCP
,10933,UDP
rmiaux,10990,TCP
rmiaux,10990,UDP
irisa,11000,TCP
irisa,11000,UDP
metasys,11001,TCP
metasys,11001,UDP
cefd-vmp,10023,UDP
,10023,TCP
weave,11095,TCP
weave,11095,UDP
origo-sync,11103,TCP
,11103,UDP
netapp-icmgmt,11104,TCP
,11104,UDP
netapp-icdata,11105,TCP
,11105,UDP
sgi-lk,11106,TCP
sgi-lk,11106,UDP
myq-termlink,11108,UDP
,11108,TCP
sgi-dmfmgr,11109,TCP
,11109,UDP
sgi-soap,11110,TCP
,11110,UDP
vce,11111,TCP
vce,11111,UDP
dicom,11112,TCP
dicom,11112,UDP
suncacao-snmp,11161,TCP
suncacao-snmp,11161,UDP
suncacao-jmxmp,11162,TCP
suncacao-jmxmp,11162,UDP
suncacao-rmi,11163,TCP
suncacao-rmi,11163,UDP
suncacao-csa,11164,TCP
suncacao-csa,11164,UDP
suncacao-websvc,11165,TCP
suncacao-websvc,11165,UDP
,11171,TCP
snss,11171,UDP
oemcacao-jmxmp,11172,TCP
,11172,UDP
t5-straton,11173,TCP
,11173,UDP
oemcacao-rmi,11174,TCP
,11174,UDP
oemcacao-websvc,11175,TCP
,11175,UDP
smsqp,11201,TCP
smsqp,11201,UDP
dcsl-backup,11202,TCP
,11202,UDP
wifree,11208,TCP
wifree,11208,UDP
memcache,11211,TCP
memcache,11211,UDP
imip,11319,TCP
imip,11319,UDP
imip-channels,11320,TCP
imip-channels,11320,UDP
arena-server,11321,TCP
arena-server,11321,UDP
atm-uhas,11367,TCP
atm-uhas,11367,UDP
hkp,11371,TCP
hkp,11371,UDP
lsdp,11430,UDP
,11430,TCP
asgcypresstcps,11489,TCP
,11489,UDP
tempest-port,11600,TCP
tempest-port,11600,UDP
emc-xsw-dconfig,11623,TCP
,11623,UDP
h323callsigalt,11720,TCP
h323callsigalt,11720,UDP
emc-xsw-dcache,11723,TCP
emc-xsw-dcache,11723,UDP
intrepid-ssl,11751,TCP
intrepid-ssl,11751,UDP
lanschool,11796,TCP
lanschool-mpt,11796,UDP
xoraya,11876,TCP
xoraya,11876,UDP
,11877,TCP
x2e-disc,11877,UDP
sysinfo-sp,11967,TCP
sysinfo-sp,11967,UDP
wmereceiving,11997,SCTP
wmedistribution,11998,SCTP
wmereporting,11999,SCTP
entextxid,12000,TCP
entextxid,12000,UDP
entextnetwk,12001,TCP
entextnetwk,12001,UDP
entexthigh,12002,TCP
entexthigh,12002,UDP
entextmed,12003,TCP
entextmed,12003,UDP
entextlow,12004,TCP
entextlow,12004,UDP
dbisamserver1,12005,TCP
dbisamserver1,12005,UDP
dbisamserver2,12006,TCP
dbisamserver2,12006,UDP
accuracer,12007,TCP
accuracer,12007,UDP
accuracer-dbms,12008,TCP
accuracer-dbms,12008,UDP
,12009,TCP
ghvpn,12009,UDP
edbsrvr,12010,TCP
,12010,UDP
vipera,12012,TCP
vipera,12012,UDP
vipera-ssl,12013,TCP
vipera-ssl,12013,UDP
rets-ssl,12109,TCP
rets-ssl,12109,UDP
nupaper-ss,12121,TCP
nupaper-ss,12121,UDP
cawas,12168,TCP
cawas,12168,UDP
hivep,12172,TCP
hivep,12172,UDP
linogridengine,12300,TCP
linogridengine,12300,UDP
rads,12302,TCP
,12302,UDP
warehouse-sss,12321,TCP
warehouse-sss,12321,UDP
warehouse,12322,TCP
warehouse,12322,UDP
italk,12345,TCP
italk,12345,UDP
tsaf,12753,TCP
tsaf,12753,UDP
netperf,12865,TCP
,12865,UDP
i-zipqd,13160,TCP
i-zipqd,13160,UDP
bcslogc,13216,TCP
bcslogc,13216,UDP
rs-pias,13217,TCP
rs-pias,13217,UDP
emc-vcas-tcp,13218,TCP
emc-vcas-udp,13218,UDP
powwow-client,13223,TCP
powwow-client,13223,UDP
powwow-server,13224,TCP
powwow-server,13224,UDP
doip-data,13400,TCP
doip-disc,13400,UDP
bprd,13720,TCP
bprd,13720,UDP
bpdbm,13721,TCP
bpdbm,13721,UDP
bpjava-msvc,13722,TCP
bpjava-msvc,13722,UDP
vnetd,13724,TCP
vnetd,13724,UDP
bpcd,13782,TCP
bpcd,13782,UDP
vopied,13783,TCP
vopied,13783,UDP
nbdb,13785,TCP
nbdb,13785,UDP
nomdb,13786,TCP
nomdb,13786,UDP
dsmcc-config,13818,TCP
dsmcc-config,13818,UDP
dsmcc-session,13819,TCP
dsmcc-session,13819,UDP
dsmcc-passthru,13820,TCP
dsmcc-passthru,13820,UDP
dsmcc-download,13821,TCP
dsmcc-download,13821,UDP
dsmcc-ccp,13822,TCP
dsmcc-ccp,13822,UDP
bmdss,13823,TCP
,13823,UDP
ucontrol,13894,TCP
ucontrol,13894,UDP
dta-systems,13929,TCP
dta-systems,13929,UDP
medevolve,13930,TCP
,13930,UDP
scotty-ft,14000,TCP
scotty-ft,14000,UDP
sua,14001,TCP
sua,14001,UDP
sua,14001,SCTP
scotty-disc,14002,UDP
,14002,TCP
sage-best-com1,14033,TCP
sage-best-com1,14033,UDP
sage-best-com2,14034,TCP
sage-best-com2,14034,UDP
vcs-app,14141,TCP
vcs-app,14141,UDP
icpp,14142,TCP
icpp,14142,UDP
icpps,14143,TCP
,14143,UDP
gcm-app,14145,TCP
gcm-app,14145,UDP
vrts-tdd,14149,TCP
vrts-tdd,14149,UDP
vcscmd,14150,TCP
,14150,UDP
vad,14154,TCP
vad,14154,UDP
cps,14250,TCP
cps,14250,UDP
ca-web-update,14414,TCP
ca-web-update,14414,UDP
hde-lcesrvr-1,14936,TCP
hde-lcesrvr-1,14936,UDP
hde-lcesrvr-2,14937,TCP
hde-lcesrvr-2,14937,UDP
hydap,15000,TCP
hydap,15000,UDP
onep-tls,15002,TCP
,15002,UDP
,15118,TCP
v2g-secc,15118,UDP
xpilot,15345,TCP
xpilot,15345,UDP
3link,15363,TCP
3link,15363,UDP
cisco-snat,15555,TCP
cisco-snat,15555,UDP
bex-xr,15660,TCP
bex-xr,15660,UDP
ptp,15740,TCP
ptp,15740,UDP
,15998,TCP
2ping,15998,UDP
programmar,15999,TCP
,15999,UDP
fmsas,16000,TCP
,16000,UDP
fmsascon,16001,TCP
,16001,UDP
gsms,16002,TCP
,16002,UDP
,16003,TCP
alfin,16003,UDP
jwpc,16020,TCP
,16020,UDP
jwpc-bin,16021,TCP
,16021,UDP
sun-sea-port,16161,TCP
sun-sea-port,16161,UDP
solaris-audit,16162,TCP
,16162,UDP
etb4j,16309,TCP
etb4j,16309,UDP
pduncs,16310,TCP
pduncs,16310,UDP
pdefmns,16311,TCP
pdefmns,16311,UDP
netserialext1,16360,TCP
netserialext1,16360,UDP
netserialext2,16361,TCP
netserialext2,16361,UDP
netserialext3,16367,TCP
netserialext3,16367,UDP
netserialext4,16368,TCP
netserialext4,16368,UDP
connected,16384,TCP
connected,16384,UDP
rdgs,16385,TCP
,16385,UDP
xoms,16619,TCP
,16619,UDP
axon-tunnel,16665,TCP
,16665,UDP
,16666,TCP
vtp,16666,UDP
cadsisvr,16789,TCP
,16789,UDP
newbay-snc-mc,16900,TCP
newbay-snc-mc,16900,UDP
sgcip,16950,TCP
sgcip,16950,UDP
intel-rci-mp,16991,TCP
intel-rci-mp,16991,UDP
amt-soap-http,16992,TCP
amt-soap-http,16992,UDP
amt-soap-https,16993,TCP
amt-soap-https,16993,UDP
amt-redir-tcp,16994,TCP
amt-redir-tcp,16994,UDP
amt-redir-tls,16995,TCP
amt-redir-tls,16995,UDP
isode-dua,17007,TCP
isode-dua,17007,UDP
vestasdlp,17184,TCP
,17184,UDP
soundsvirtual,17185,TCP
soundsvirtual,17185,UDP
chipper,17219,TCP
chipper,17219,UDP
avtp,17220,TCP
avtp,17220,UDP
avdecc,17221,TCP
avdecc,17221,UDP
,17222,TCP
cpsp,17222,UDP
isa100-gci,17223,TCP
,17223,UDP
trdp-pd,17224,UDP
,17224,TCP
trdp-md,17225,TCP
trdp-md,17225,UDP
integrius-stp,17234,TCP
integrius-stp,17234,UDP
ssh-mgmt,17235,TCP
ssh-mgmt,17235,UDP
db-lsp,17500,TCP
db-lsp-disc,17500,UDP
ailith,17555,TCP
,17555,UDP
ea,17729,TCP
ea,17729,UDP
zep,17754,TCP
zep,17754,UDP
zigbee-ip,17755,TCP
zigbee-ip,17755,UDP
zigbee-ips,17756,TCP
zigbee-ips,17756,UDP
sw-orion,17777,TCP
,17777,UDP
biimenu,18000,TCP
biimenu,18000,UDP
radpdf,18104,TCP
,18104,UDP
racf,18136,TCP
,18136,UDP
opsec-cvp,18181,TCP
opsec-cvp,18181,UDP
opsec-ufp,18182,TCP
opsec-ufp,18182,UDP
opsec-sam,18183,TCP
opsec-sam,18183,UDP
opsec-lea,18184,TCP
opsec-lea,18184,UDP
opsec-omi,18185,TCP
opsec-omi,18185,UDP
ohsc,18186,TCP
ohsc,18186,UDP
opsec-ela,18187,TCP
opsec-ela,18187,UDP
checkpoint-rtm,18241,TCP
checkpoint-rtm,18241,UDP
iclid,18242,TCP
,18242,UDP
clusterxl,18243,TCP
,18243,UDP
gv-pf,18262,TCP
gv-pf,18262,UDP
ac-cluster,18463,TCP
ac-cluster,18463,UDP
rds-ib,18634,TCP
rds-ib,18634,UDP
rds-ip,18635,TCP
rds-ip,18635,UDP
ique,18769,TCP
ique,18769,UDP
infotos,18881,TCP
infotos,18881,UDP
apc-necmp,18888,TCP
apc-necmp,18888,UDP
igrid,19000,TCP
igrid,19000,UDP
scintilla,19007,TCP
scintilla,19007,UDP
j-link,19020,TCP
,19020,UDP
opsec-uaa,19191,TCP
opsec-uaa,19191,UDP
ua-secureagent,19194,TCP
ua-secureagent,19194,UDP
keysrvr,19283,TCP
keysrvr,19283,UDP
keyshadow,19315,TCP
keyshadow,19315,UDP
mtrgtrans,19398,TCP
mtrgtrans,19398,UDP
hp-sco,19410,TCP
hp-sco,19410,UDP
hp-sca,19411,TCP
hp-sca,19411,UDP
hp-sessmon,19412,TCP
hp-sessmon,19412,UDP
fxuptp,19539,TCP
fxuptp,19539,UDP
sxuptp,19540,TCP
sxuptp,19540,UDP
jcp,19541,TCP
jcp,19541,UDP
mle,19788,UDP
,19788,TCP
iec-104-sec,19998,TCP
,19998,UDP
dnp-sec,19999,TCP
dnp-sec,19999,UDP
dnp,20000,TCP
dnp,20000,UDP
microsan,20001,TCP
microsan,20001,UDP
commtact-http,20002,TCP
commtact-http,20002,UDP
commtact-https,20003,TCP
commtact-https,20003,UDP
openwebnet,20005,TCP
openwebnet,20005,UDP
,20012,TCP
ss-idi-disc,20012,UDP
ss-idi,20013,TCP
,20013,UDP
opendeploy,20014,TCP
opendeploy,20014,UDP
nburn-id,20034,TCP
nburn_id,20034,TCP
nburn-id,20034,UDP
nburn_id,20034,UDP
tmophl7mts,20046,TCP
tmophl7mts,20046,UDP
mountd,20048,TCP
mountd,20048,UDP
nfsrdma,20049,TCP
nfsrdma,20049,UDP
nfsrdma,20049,SCTP
avesterra,20057,TCP
,20057,UDP
tolfab,20167,TCP
tolfab,20167,UDP
ipdtp-port,20202,TCP
ipdtp-port,20202,UDP
ipulse-ics,20222,TCP
ipulse-ics,20222,UDP
emwavemsg,20480,TCP
emwavemsg,20480,UDP
track,20670,TCP
track,20670,UDP
athand-mmp,20999,TCP
athand-mmp,20999,UDP
irtrans,21000,TCP
irtrans,21000,UDP
notezilla-lan,21010,TCP
,21010,UDP
rdm-tfs,21553,TCP
,21553,UDP
dfserver,21554,TCP
dfserver,21554,UDP
vofr-gateway,21590,TCP
vofr-gateway,21590,UDP
tvpm,21800,TCP
tvpm,21800,UDP
webphone,21845,TCP
webphone,21845,UDP
netspeak-is,21846,TCP
netspeak-is,21846,UDP
netspeak-cs,21847,TCP
netspeak-cs,21847,UDP
netspeak-acd,21848,TCP
netspeak-acd,21848,UDP
netspeak-cps,21849,TCP
